time,weather_code,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_max,wind_gusts_10m_max,rain_sum,snowfall_sum,precipitation_hours,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,relative_humidity_2m_mean,snowfall_water_equivalent_sum,pressure_msl_mean,surface_pressure_mean,soil_temperature_0_to_100cm_mean
1993-12-14,51,7.4,4.1,10.1,15.6,39.6,0.9,0.0,6.0,5.2,8.3,1.8,5.34,0.64,74,84,0.0,1008.1,986.8,7.2
1993-12-15,55,5.7,3.7,7.8,27.4,63.4,7.2,0.0,15.0,1.8,3.5,-0.0,4.56,0.75,85,84,0.0,1004.1,982.8,7.0
1993-12-16,53,6.5,4.3,8.7,17.6,57.2,3.8,0.0,14.0,3.2,5.2,1.6,5.05,0.67,67,83,0.0,1008.4,987.0,7.1
1993-12-17,51,7.3,3.8,10.5,11.3,24.5,0.4,0.0,3.0,5.2,8.9,1.2,2.65,0.43,88,90,0.0,1023.6,1001.9,7.1
1993-12-18,3,6.1,2.2,10.7,8.7,18.4,0.0,0.0,0.0,3.9,9.3,-0.9,5.27,0.61,25,89,0.0,1026.8,1005.0,7.1
1993-12-19,55,7.3,2.4,9.8,20.5,45.0,5.0,0.0,12.0,3.8,7.0,-0.9,0.89,0.42,99,88,0.0,1024.7,1003.0,6.9
1993-12-20,51,12.2,9.7,13.9,19.1,39.2,0.1,0.0,1.0,10.2,12.4,7.5,1.94,0.57,99,86,0.0,1019.0,997.8,7.6
1993-12-21,51,9.7,3.6,13.4,21.0,49.3,0.9,0.0,4.0,6.1,10.6,-0.6,4.73,1.25,51,72,0.0,1014.3,993.0,8.2
1993-12-22,55,4.4,-0.3,7.7,21.1,49.7,3.8,0.0,8.0,0.4,3.3,-3.8,3.43,0.76,68,78,0.0,1021.1,999.2,7.4
1993-12-23,53,5.9,3.7,7.4,23.1,64.1,5.5,0.0,17.0,2.6,4.4,0.7,2.42,0.37,86,89,0.0,1014.3,992.8,7.3
1993-12-24,71,4.5,2.6,7.2,24.4,63.4,6.8,0.28,14.0,-0.5,2.7,-2.8,5.18,0.98,79,75,0.4,1002.7,981.3,7.2
1993-12-25,73,2.0,1.3,3.1,21.6,47.9,1.0,5.32,16.0,-2.0,-0.8,-2.7,1.38,0.36,98,87,7.6,1000.6,979.0,6.6
1993-12-26,73,0.1,-1.7,1.3,26.2,54.7,0.1,1.47,5.0,-5.1,-3.1,-7.1,3.57,0.52,78,82,2.1,1009.1,987.2,6.0
1993-12-27,71,0.7,-0.3,2.3,16.4,31.7,0.0,0.14,0.0,-3.3,-2.2,-4.2,3.2,0.4,77,84,0.2,1015.9,993.9,5.6
1993-12-28,71,1.3,0.1,2.4,9.1,21.2,0.0,0.21,0.0,-1.9,-0.8,-3.5,2.65,0.32,95,86,0.3,1016.8,994.8,5.4
1993-12-29,53,3.9,0.6,7.6,13.0,30.2,1.8,0.0,5.0,0.8,4.5,-2.6,4.27,0.49,99,86,0.0,1019.7,997.9,5.4
1993-12-30,51,7.0,3.6,11.3,16.6,33.8,0.2,0.0,2.0,4.1,9.0,0.9,5.63,0.79,74,84,0.0,1023.1,1001.4,5.8
1993-12-31,61,9.0,8.3,9.9,25.5,56.9,13.3,0.0,16.0,5.2,6.9,4.0,1.72,0.8,93,81,0.0,1015.6,994.2,6.2
1994-01-01,61,4.6,-0.2,8.2,27.2,64.1,3.9,0.0,7.0,0.7,4.3,-3.7,4.74,0.72,48,80,0.0,1018.6,996.8,6.2
1994-01-02,55,5.5,-0.7,9.3,19.2,47.5,8.7,0.0,18.0,2.2,6.8,-4.6,1.63,0.44,94,88,0.0,1013.3,991.7,5.8
1994-01-03,53,8.0,4.2,12.0,19.4,40.7,1.5,0.0,3.0,5.1,9.2,1.7,3.59,0.71,92,87,0.0,1009.6,988.2,6.2
1994-01-04,51,8.3,6.2,11.3,18.6,42.1,0.5,0.0,3.0,5.1,7.2,2.6,5.58,0.98,63,79,0.0,1007.4,986.1,6.6
1994-01-05,51,7.2,5.0,9.0,31.0,66.2,1.1,0.0,4.0,2.3,3.5,0.8,1.65,0.99,94,78,0.0,1004.6,983.3,6.6
1994-01-06,63,9.4,8.4,10.4,36.2,81.4,16.8,0.0,22.0,4.1,5.4,2.7,1.79,0.76,100,86,0.0,988.2,967.4,6.9
1994-01-07,75,2.0,-0.0,8.5,16.3,46.4,15.5,28.7,19.0,-0.7,6.2,-2.8,1.74,0.22,100,98,41.0,999.2,977.7,6.9
1994-01-08,3,-0.3,-4.9,2.2,6.3,11.9,0.0,0.0,0.0,-3.1,-0.3,-8.7,3.8,0.34,89,97,0.0,1013.9,991.8,6.8
1994-01-09,3,-0.2,-5.6,5.8,12.6,27.4,0.0,0.0,0.0,-3.6,3.0,-9.4,6.34,0.61,69,86,0.0,1011.4,989.4,6.7
1994-01-10,73,4.8,2.1,7.2,20.5,45.0,16.5,0.63,12.0,1.3,4.7,-2.1,1.84,0.53,100,87,0.9,1000.2,978.9,6.6
1994-01-11,53,4.5,0.9,6.8,18.7,38.5,3.3,0.0,8.0,1.3,4.4,-2.3,3.46,0.47,87,87,0.0,1009.9,988.3,6.5
1994-01-12,3,3.6,-0.9,8.1,10.5,19.8,0.0,0.0,0.0,0.7,5.7,-4.3,4.08,0.51,91,91,0.0,1019.4,997.5,6.3
1994-01-13,53,7.4,2.9,13.2,10.7,22.0,1.2,0.0,4.0,5.1,12.1,-0.4,2.83,0.46,83,91,0.0,1022.6,1001.0,6.4
1994-01-14,53,6.2,1.3,8.7,8.4,19.4,3.4,0.0,11.0,4.2,7.0,-1.7,1.17,0.25,75,94,0.0,1021.8,1000.1,6.5
1994-01-15,51,4.3,1.2,7.8,10.4,23.0,1.0,0.0,4.0,1.7,4.9,-1.9,5.43,0.64,83,87,0.0,1013.8,992.1,6.1
1994-01-16,71,4.3,2.0,7.8,11.6,29.2,5.5,0.07,16.0,1.3,4.8,-1.3,5.33,0.59,79,89,0.1,1004.2,982.7,6.0
1994-01-17,73,1.8,0.2,2.8,25.4,51.1,2.0,1.54,12.0,-3.4,-0.5,-5.5,3.8,0.71,79,82,2.2,1016.6,994.7,5.7
1994-01-18,1,-0.6,-2.6,2.8,20.5,42.1,0.0,0.0,0.0,-5.2,-1.7,-7.1,7.69,0.91,6,69,0.0,1031.4,1008.9,5.1
1994-01-19,0,-1.2,-3.9,3.0,7.6,14.8,0.0,0.0,0.0,-4.8,-0.2,-7.7,7.86,0.69,1,75,0.0,1028.4,1005.9,4.4
1994-01-20,3,-1.5,-5.3,1.7,21.7,46.1,0.0,0.0,0.0,-6.3,-3.8,-9.4,2.93,0.46,58,81,0.0,1028.6,1006.1,4.0
1994-01-21,2,-0.1,-2.1,3.9,20.3,42.1,0.0,0.0,0.0,-5.0,-1.2,-7.3,7.63,0.92,29,73,0.0,1030.7,1008.3,3.7
1994-01-22,3,-0.2,-3.7,4.6,10.1,21.6,0.0,0.0,0.0,-3.6,0.7,-7.3,7.5,0.71,46,84,0.0,1034.8,1012.3,3.5
1994-01-23,53,1.9,-1.5,5.3,5.2,12.6,2.0,0.0,6.0,-0.7,3.2,-4.6,3.69,0.43,87,93,0.0,1034.3,1012.0,3.3
1994-01-24,55,5.1,2.6,7.1,7.4,19.8,13.6,0.0,24.0,2.9,5.1,0.4,0.75,0.21,100,97,0.0,1026.9,1005.0,3.6
1994-01-25,55,8.0,6.7,10.8,9.6,21.2,6.9,0.0,12.0,6.3,9.8,4.5,1.7,0.33,96,95,0.0,1023.4,1001.8,4.3
1994-01-26,53,7.1,3.0,9.0,27.9,57.2,1.2,0.0,4.0,3.3,6.0,0.3,6.38,1.11,59,77,0.0,1026.1,1004.4,4.8
1994-01-27,53,5.3,1.2,8.9,13.7,30.6,1.5,0.0,3.0,2.4,6.1,-1.6,3.45,0.58,83,85,0.0,1029.3,1007.4,4.7
1994-01-28,53,6.5,4.1,8.1,24.0,55.1,1.9,0.0,4.0,2.1,5.3,-0.1,6.46,1.23,57,71,0.0,1029.7,1007.8,5.1
1994-01-29,3,3.0,0.4,6.2,14.8,31.3,0.0,0.0,0.0,-0.5,1.9,-2.8,8.04,0.91,31,79,0.0,1037.6,1015.3,4.9
1994-01-30,0,3.6,-1.5,10.7,6.6,13.3,0.0,0.0,0.0,1.0,9.0,-4.9,8.95,0.99,3,80,0.0,1031.3,1009.1,4.5
1994-01-31,3,2.9,-0.7,7.1,12.4,28.8,0.0,0.0,0.0,-0.1,3.7,-3.8,4.33,0.54,51,89,0.0,1026.8,1004.7,4.3
1994-02-01,3,2.7,-1.7,9.2,11.0,24.8,0.0,0.0,0.0,-0.3,6.7,-4.7,8.72,0.9,68,87,0.0,1023.1,1001.1,4.1
1994-02-02,51,5.2,-1.5,11.5,18.7,38.5,0.2,0.0,1.0,1.4,8.0,-5.4,6.7,1.16,100,77,0.0,1018.7,997.0,4.1
1994-02-03,53,9.3,7.1,11.7,31.0,68.8,6.3,0.0,15.0,4.8,6.9,2.8,3.97,1.15,98,80,0.0,1003.4,982.3,4.9
1994-02-04,55,8.5,7.0,10.2,28.3,58.7,14.3,0.0,24.0,5.9,8.2,3.8,3.25,0.57,98,87,0.0,997.0,976.0,5.5
1994-02-05,53,5.1,3.4,6.3,17.8,35.3,5.2,0.0,22.0,1.7,3.9,-0.2,2.4,0.39,100,91,0.0,1006.5,985.1,5.5
1994-02-06,53,5.4,4.4,7.1,15.6,30.2,4.6,0.0,13.0,2.1,3.9,0.9,2.83,0.45,91,88,0.0,1015.0,993.4,5.4
1994-02-07,3,5.1,2.6,8.4,11.1,23.8,0.0,0.0,0.0,1.9,4.8,-0.5,6.52,0.92,84,77,0.0,1013.8,992.2,5.4
1994-02-08,51,4.2,2.9,6.6,25.4,51.8,2.5,0.0,12.0,-0.2,1.8,-1.2,5.18,0.74,77,85,0.0,1021.7,999.9,5.3
1994-02-09,51,4.6,1.1,7.9,12.4,25.6,0.6,0.0,4.0,1.7,4.9,-2.2,9.51,1.06,56,80,0.0,1028.5,1006.5,5.3
1994-02-10,53,5.9,3.2,8.5,17.4,41.0,5.5,0.0,13.0,3.0,4.6,-0.2,5.89,0.78,78,86,0.0,1023.6,1001.9,5.6
1994-02-11,3,3.5,0.5,6.0,8.9,19.1,0.0,0.0,0.0,0.5,3.2,-2.6,5.18,0.68,92,81,0.0,1022.2,1000.3,5.3
1994-02-12,2,2.0,-3.1,6.6,19.8,37.4,0.0,0.0,0.0,-2.2,1.5,-7.1,11.46,1.4,18,72,0.0,1017.8,995.8,5.0
1994-02-13,71,0.3,-3.6,3.6,10.7,24.8,0.0,0.07,0.0,-3.4,-0.5,-7.4,7.74,0.84,56,72,0.1,1013.8,991.8,4.5
1994-02-14,73,1.6,-1.5,4.5,18.4,40.3,0.7,2.8,17.0,-2.6,-0.2,-5.3,5.96,0.93,91,76,4.0,1010.0,988.2,4.1
1994-02-15,71,3.2,-0.7,7.2,17.4,33.8,0.1,0.49,5.0,-0.6,3.5,-4.2,6.71,0.88,69,82,0.7,1017.2,995.4,4.2
1994-02-16,3,3.0,-1.4,9.0,7.6,16.6,0.0,0.0,0.0,0.3,6.6,-4.9,10.58,1.22,60,85,0.0,1021.1,999.1,4.1
1994-02-17,3,3.5,-0.7,8.1,5.9,15.5,0.0,0.0,0.0,0.9,5.4,-3.6,7.83,0.98,69,82,0.0,1020.0,998.1,4.0
1994-02-18,51,3.8,-1.4,8.9,6.2,13.7,0.1,0.0,1.0,1.3,6.8,-4.6,7.34,0.94,76,83,0.0,1016.8,995.0,3.8
1994-02-19,51,5.1,1.7,8.7,7.9,24.1,0.2,0.0,2.0,2.4,5.6,-1.2,9.23,1.12,61,79,0.0,1019.0,997.3,4.2
1994-02-20,53,5.5,-0.1,11.4,16.0,43.9,2.3,0.0,7.0,2.2,8.0,-3.4,7.89,1.16,80,81,0.0,1012.2,990.7,4.2
1994-02-21,51,7.4,4.3,11.9,13.3,34.2,1.5,0.0,8.0,4.3,8.2,0.9,8.38,1.38,85,75,0.0,1014.1,992.6,4.7
1994-02-22,3,9.1,5.6,13.7,16.6,31.3,0.0,0.0,0.0,6.0,11.2,1.8,8.74,1.62,89,70,0.0,1014.0,992.7,5.3
1994-02-23,53,8.1,6.4,10.4,22.3,48.6,2.3,0.0,5.0,4.4,6.9,2.6,3.85,1.06,90,79,0.0,1007.1,985.9,5.6
1994-02-24,55,8.9,6.7,12.8,16.6,51.5,3.4,0.0,9.0,5.9,9.7,3.5,9.63,1.38,73,80,0.0,1007.3,986.1,5.9
1994-02-25,3,8.0,3.3,13.7,10.0,19.4,0.0,0.0,0.0,5.7,11.6,0.7,8.35,1.26,58,81,0.0,1016.3,994.8,6.1
1994-02-26,3,10.7,4.5,15.4,33.2,69.5,0.0,0.0,0.0,5.8,9.9,1.4,13.26,2.67,75,68,0.0,1014.3,993.1,6.4
1994-02-27,51,12.7,10.1,15.9,30.7,64.1,0.5,0.0,3.0,8.0,12.8,4.1,7.04,2.76,88,59,0.0,1007.7,986.8,7.1
1994-02-28,3,11.9,8.4,15.6,21.6,53.6,0.0,0.0,0.0,8.9,12.0,6.4,10.31,1.98,61,73,0.0,1007.8,986.8,7.6
1994-03-01,61,9.1,6.0,13.4,14.0,31.3,3.4,0.0,7.0,7.2,11.7,3.4,8.62,1.22,76,86,0.0,1016.2,994.8,7.6
1994-03-02,53,8.4,4.4,12.4,7.1,17.3,2.9,0.0,7.0,6.5,10.1,2.4,10.14,1.42,89,77,0.0,1025.1,1003.5,7.5
1994-03-03,51,10.5,7.5,13.4,17.0,35.6,1.2,0.0,7.0,9.0,11.3,6.3,5.67,0.97,95,87,0.0,1025.8,1004.3,7.8
1994-03-04,3,8.6,4.3,12.3,13.8,33.8,0.0,0.0,0.0,6.1,9.3,1.7,14.59,1.86,42,74,0.0,1029.3,1007.6,7.9
1994-03-05,3,9.6,0.7,16.7,27.0,56.9,0.0,0.0,0.0,5.8,11.9,-2.9,14.94,2.75,65,66,0.0,1021.4,1000.0,7.7
1994-03-06,51,8.6,5.5,10.4,12.1,26.6,2.1,0.0,9.0,6.5,9.0,2.1,2.72,0.59,81,85,0.0,1027.3,1005.7,7.9
1994-03-07,3,7.7,3.7,12.6,12.8,31.7,0.0,0.0,0.0,4.8,9.4,0.7,15.24,1.99,43,73,0.0,1027.5,1005.8,7.7
1994-03-08,51,9.0,3.5,15.2,10.1,25.6,0.1,0.0,1.0,7.1,13.6,1.0,12.5,1.72,51,84,0.0,1025.7,1004.1,7.8
1994-03-09,1,11.3,3.9,18.6,12.2,23.4,0.0,0.0,0.0,10.2,18.4,1.9,15.69,2.38,3,83,0.0,1022.6,1001.2,8.2
1994-03-10,51,11.6,6.9,15.8,14.7,32.4,1.0,0.0,5.0,9.7,14.5,4.8,9.19,1.51,66,81,0.0,1025.4,1004.0,8.6
1994-03-11,3,12.1,5.6,19.7,16.2,34.6,0.0,0.0,0.0,9.9,17.4,3.9,15.81,2.86,44,72,0.0,1022.4,1001.1,8.8
1994-03-12,61,9.7,6.3,14.8,15.1,31.7,5.4,0.0,9.0,7.3,13.0,3.2,8.37,1.47,70,78,0.0,1020.8,999.4,8.9
1994-03-13,51,7.5,2.9,10.0,12.2,26.6,1.9,0.0,10.0,5.4,8.5,0.4,3.07,0.57,87,91,0.0,1022.5,1000.8,8.4
1994-03-14,3,9.4,7.5,11.5,18.7,38.9,0.0,0.0,0.0,6.5,8.4,4.5,9.56,1.47,95,78,0.0,1028.2,1006.6,8.5
1994-03-15,3,10.5,7.5,14.4,9.7,24.1,0.0,0.0,0.0,8.6,12.2,5.7,13.41,1.96,84,75,0.0,1025.8,1004.3,8.7
1994-03-16,3,9.5,7.8,11.9,14.1,31.0,0.0,0.0,0.0,6.9,8.2,5.8,9.37,1.62,83,71,0.0,1023.8,1002.3,8.8
1994-03-17,51,7.4,4.7,10.8,17.1,34.2,0.3,0.0,2.0,4.1,6.4,2.0,10.47,1.63,60,73,0.0,1024.9,1003.2,8.5
1994-03-18,3,8.1,2.7,12.3,8.4,15.5,0.0,0.0,0.0,5.9,10.6,0.3,11.01,1.58,59,74,0.0,1022.5,1000.9,8.2
1994-03-19,3,8.8,1.5,15.4,12.1,26.3,0.0,0.0,0.0,6.1,12.3,-1.6,11.42,1.93,90,72,0.0,1017.2,995.8,8.2
1994-03-20,51,9.2,5.0,12.4,8.2,22.0,0.5,0.0,4.0,7.5,11.1,2.3,6.59,1.09,89,82,0.0,1018.2,996.8,8.2
1994-03-21,61,10.6,6.5,15.0,13.2,35.6,11.1,0.0,10.0,9.0,12.7,4.6,10.48,1.62,79,84,0.0,1015.1,993.9,8.6
1994-03-22,3,9.5,5.4,12.9,10.0,24.8,0.0,0.0,0.0,7.5,11.1,3.2,8.68,1.28,84,82,0.0,1024.9,1003.3,8.6
1994-03-23,3,10.9,3.2,17.6,7.0,12.2,0.0,0.0,0.0,9.6,17.1,1.1,17.15,2.56,71,77,0.0,1028.4,1006.9,8.6
1994-03-24,2,13.8,4.9,21.7,8.2,15.8,0.0,0.0,0.0,13.1,22.5,2.7,18.63,3.05,25,75,0.0,1025.6,1004.4,9.2
1994-03-25,1,15.4,7.3,22.2,9.0,20.9,0.0,0.0,0.0,14.8,22.2,5.8,18.82,3.24,11,74,0.0,1015.5,994.6,9.7
1994-03-26,53,10.5,6.4,12.3,20.5,45.7,2.5,0.0,9.0,7.2,10.3,1.6,11.11,2.0,61,72,0.0,1015.1,993.9,9.9
1994-03-27,3,8.1,2.6,13.7,15.7,33.1,0.0,0.0,0.0,5.1,11.5,-1.4,20.69,2.81,22,62,0.0,1019.1,997.6,9.4
1994-03-28,3,11.5,4.2,18.9,7.9,20.2,0.0,0.0,0.0,9.7,17.5,1.4,15.16,2.5,82,69,0.0,1020.2,998.9,9.4
1994-03-29,3,11.2,5.8,14.7,8.9,20.5,0.0,0.0,0.0,9.9,13.5,4.0,8.41,1.37,34,82,0.0,1024.4,1003.0,9.5
1994-03-30,1,12.9,5.1,19.4,29.9,61.2,0.0,0.0,0.0,9.5,15.5,2.6,20.61,3.81,12,70,0.0,1018.5,997.4,9.7
1994-03-31,3,13.5,11.1,16.2,27.7,53.3,0.0,0.0,0.0,9.8,14.0,5.9,7.23,2.36,69,67,0.0,1012.7,991.7,10.1
1994-04-01,55,11.7,6.3,14.7,28.9,60.5,3.5,0.0,8.0,7.6,11.7,2.0,8.45,2.2,61,69,0.0,1007.3,986.3,10.2
1994-04-02,53,5.8,2.9,8.2,17.2,47.2,3.2,0.0,8.0,1.9,4.6,-0.6,10.88,1.68,65,69,0.0,1013.6,992.0,9.4
1994-04-03,73,4.9,1.2,9.0,15.5,42.1,1.2,0.77,10.0,1.4,5.1,-2.5,17.9,1.99,62,73,1.1,1021.4,999.5,8.8
1994-04-04,71,4.9,1.4,8.0,25.2,56.2,12.4,0.14,17.0,0.9,5.7,-1.9,2.93,0.64,88,84,0.2,1017.0,995.3,8.2
1994-04-05,71,4.5,-2.0,9.5,15.8,41.8,5.3,0.07,8.0,1.4,6.8,-5.3,16.66,1.98,65,78,0.1,1017.8,996.1,7.9
1994-04-06,53,5.6,2.2,9.6,18.4,45.7,7.0,0.0,19.0,2.9,5.9,-0.8,11.96,1.37,85,86,0.0,1014.4,992.8,7.8
1994-04-07,61,5.5,2.5,9.2,22.4,52.9,9.9,0.0,15.0,2.0,6.5,-0.4,5.94,0.83,89,88,0.0,1005.7,984.3,7.5
1994-04-08,51,7.2,3.9,10.9,22.2,48.6,0.6,0.0,5.0,3.5,7.5,-0.1,17.02,2.24,65,71,0.0,1013.9,992.4,7.6
1994-04-09,61,7.4,4.3,11.4,21.6,53.3,7.7,0.0,14.0,3.8,8.2,1.3,15.67,2.27,89,72,0.0,1005.7,984.4,7.8
1994-04-10,51,6.1,2.3,9.8,14.7,33.1,2.4,0.0,11.0,3.1,7.5,-0.7,16.88,2.14,86,76,0.0,1001.5,980.2,7.7
1994-04-11,51,6.3,2.8,9.9,26.6,54.4,0.9,0.0,6.0,1.4,4.7,-2.2,16.94,2.29,70,71,0.0,1011.4,989.9,7.6
1994-04-12,55,6.8,4.7,8.6,23.9,51.5,8.5,0.0,19.0,3.2,6.0,0.7,6.91,0.92,83,87,0.0,1015.9,994.3,7.5
1994-04-13,3,8.6,4.2,12.3,13.9,29.5,0.0,0.0,0.0,5.7,9.2,1.6,15.9,2.31,74,71,0.0,1016.2,994.8,7.7
1994-04-14,53,5.9,2.8,7.8,17.5,37.1,3.5,0.0,11.0,2.4,4.3,-0.3,9.09,1.17,76,82,0.0,1015.4,993.8,7.7
1994-04-15,51,5.6,2.4,9.9,10.3,24.1,0.3,0.0,2.0,2.6,6.9,-0.7,15.4,1.96,77,76,0.0,1015.8,994.1,7.4
1994-04-16,53,7.3,1.5,12.6,22.1,48.6,2.1,0.0,7.0,3.9,8.7,-1.9,12.7,1.79,100,82,0.0,1010.7,989.3,7.4
1994-04-17,51,8.9,7.8,10.2,20.0,43.2,3.8,0.0,18.0,6.0,7.0,4.6,3.99,0.67,98,93,0.0,1003.6,982.5,7.7
1994-04-18,51,8.7,6.9,11.0,23.7,49.3,0.7,0.0,5.0,4.7,6.6,2.5,8.11,1.58,95,77,0.0,1008.0,986.8,7.8
1994-04-19,3,9.2,5.0,13.2,10.9,24.1,0.0,0.0,0.0,7.1,11.8,2.2,13.48,2.05,79,73,0.0,1007.7,986.5,8.0
1994-04-20,51,11.4,8.1,15.8,11.4,29.5,0.5,0.0,2.0,9.8,15.3,6.5,16.92,2.57,93,78,0.0,1005.8,984.8,8.5
1994-04-21,51,11.1,4.0,16.7,6.9,17.6,0.8,0.0,4.0,9.8,15.8,1.6,20.44,3.02,28,76,0.0,1009.0,987.9,8.9
1994-04-22,3,12.8,4.7,19.1,18.0,37.1,0.0,0.0,0.0,10.7,17.1,2.7,22.26,3.83,17,71,0.0,1009.4,988.5,9.3
1994-04-23,3,14.0,9.9,18.4,23.8,51.8,0.0,0.0,0.0,10.6,15.1,6.5,21.66,3.99,39,63,0.0,1008.5,987.6,9.8
1994-04-24,63,13.2,9.5,18.0,21.4,60.8,18.1,0.0,9.0,11.0,15.7,6.5,18.84,3.2,67,73,0.0,1008.7,987.7,10.2
1994-04-25,61,9.6,7.6,12.0,24.7,54.0,14.9,0.0,15.0,6.2,9.5,4.4,5.41,1.11,81,80,0.0,1015.1,993.7,9.9
1994-04-26,3,10.6,4.2,15.1,11.8,25.9,0.0,0.0,0.0,8.5,13.0,1.6,14.3,2.24,82,77,0.0,1025.2,1003.8,9.7
1994-04-27,51,12.6,9.0,15.9,13.7,26.6,0.3,0.0,2.0,11.5,14.4,7.8,6.68,1.24,77,88,0.0,1028.9,1007.5,10.0
1994-04-28,3,15.4,10.0,21.2,14.9,34.9,0.0,0.0,0.0,14.2,20.6,8.3,21.47,3.61,48,78,0.0,1029.4,1008.2,10.6
1994-04-29,2,15.8,7.7,22.2,7.3,18.0,0.0,0.0,0.0,15.9,23.5,6.2,25.59,4.21,12,76,0.0,1026.0,1004.9,11.2
1994-04-30,3,17.7,9.5,24.8,9.5,19.4,0.0,0.0,0.0,17.9,27.2,7.9,23.16,4.2,32,75,0.0,1022.8,1001.9,11.8
1994-05-01,3,17.1,12.2,21.8,17.7,38.9,0.0,0.0,0.0,16.2,21.7,10.2,20.97,3.81,41,74,0.0,1021.2,1000.3,12.4
1994-05-02,1,14.7,8.5,20.8,12.3,31.0,0.0,0.0,0.0,13.0,20.2,6.2,26.68,4.44,15,64,0.0,1018.3,997.3,12.4
1994-05-03,51,16.8,7.7,23.6,19.5,45.0,0.1,0.0,1.0,14.7,22.7,5.4,24.59,4.96,34,64,0.0,1014.8,994.0,12.6
1994-05-04,63,12.7,10.3,15.0,14.8,29.2,18.3,0.0,20.0,11.8,14.2,8.8,4.53,1.01,98,83,0.0,1017.9,996.7,12.6
1994-05-05,51,11.3,8.8,14.3,18.3,39.6,0.1,0.0,1.0,8.5,10.9,5.9,15.54,2.53,87,70,0.0,1023.4,1002.1,12.1
1994-05-06,3,13.0,10.4,16.5,10.6,22.0,0.0,0.0,0.0,11.9,15.0,9.2,8.61,1.6,73,80,0.0,1020.6,999.4,12.0
1994-05-07,3,15.8,6.9,22.8,19.2,43.6,0.0,0.0,0.0,14.1,21.2,5.0,26.26,4.85,18,68,0.0,1013.2,992.4,12.2
1994-05-08,53,11.9,9.3,14.7,16.5,34.2,9.9,0.0,17.0,10.0,13.9,7.3,6.5,1.21,99,83,0.0,1013.5,992.4,12.4
1994-05-09,53,10.7,9.2,12.2,14.4,31.0,8.8,0.0,18.0,8.7,10.4,7.2,7.32,1.16,91,88,0.0,1016.0,994.7,11.8
1994-05-10,3,12.1,7.7,15.9,14.6,32.0,0.0,0.0,0.0,10.4,14.1,5.6,14.68,2.29,66,79,0.0,1015.0,993.9,11.7
1994-05-11,3,15.0,7.0,21.7,23.4,47.9,0.0,0.0,0.0,13.1,19.7,5.6,23.08,4.32,63,71,0.0,1006.3,985.6,12.0
1994-05-12,55,13.6,10.8,16.5,16.5,42.1,6.7,0.0,14.0,12.4,15.0,10.0,11.96,2.12,75,79,0.0,1009.6,988.7,12.3
1994-05-13,51,15.4,7.6,20.9,16.9,42.8,1.1,0.0,4.0,14.5,20.0,5.8,21.77,3.67,53,77,0.0,1008.4,987.7,12.4
1994-05-14,61,16.1,12.9,20.1,24.6,52.9,9.6,0.0,9.0,15.0,18.4,12.4,15.41,2.85,64,77,0.0,1006.4,985.8,12.7
1994-05-15,3,16.5,10.9,21.8,20.5,42.1,0.0,0.0,0.0,14.8,20.0,9.5,25.9,4.59,51,68,0.0,1011.8,991.1,13.0
1994-05-16,51,16.6,9.7,21.4,25.8,56.9,0.4,0.0,2.0,14.3,18.9,7.7,22.71,4.49,60,62,0.0,1008.2,987.5,13.3
1994-05-17,51,17.0,11.4,21.7,17.6,47.5,0.5,0.0,3.0,16.3,20.7,10.7,21.68,3.84,68,72,0.0,1007.0,986.4,13.6
1994-05-18,61,13.3,11.8,14.4,23.6,48.2,12.8,0.0,18.0,11.8,13.7,10.2,5.64,1.01,100,90,0.0,1004.6,983.7,13.3
1994-05-19,3,13.4,10.7,16.1,17.1,34.6,0.0,0.0,0.0,12.0,14.9,8.9,12.11,2.12,84,77,0.0,1006.7,985.9,13.0
1994-05-20,61,15.2,10.2,19.5,13.2,39.2,4.8,0.0,7.0,14.2,18.4,9.4,19.54,3.33,80,76,0.0,1005.1,984.4,13.1
1994-05-21,63,16.6,12.0,20.8,22.0,49.3,13.0,0.0,14.0,15.2,19.5,11.0,13.93,2.89,78,76,0.0,1008.4,987.7,13.4
1994-05-22,51,17.8,11.0,23.8,21.4,43.6,0.4,0.0,3.0,17.0,22.1,10.8,16.33,3.59,86,76,0.0,1012.9,992.2,13.7
1994-05-23,55,19.0,14.5,22.6,17.1,33.1,4.0,0.0,10.0,19.2,24.3,13.8,19.41,3.8,73,71,0.0,1011.9,991.3,14.3
1994-05-24,61,17.0,12.9,20.9,9.2,23.0,9.5,0.0,9.0,17.5,21.5,12.1,7.73,1.57,92,85,0.0,1009.9,989.3,14.3
1994-05-25,3,15.4,10.8,20.2,8.5,17.6,0.0,0.0,0.0,15.1,21.4,10.0,24.87,4.05,38,75,0.0,1013.8,992.9,14.3
1994-05-26,63,16.1,11.9,20.2,10.5,30.2,11.7,0.0,12.0,15.6,21.4,10.8,18.31,3.26,50,76,0.0,1012.1,991.3,14.4
1994-05-27,51,14.2,9.9,18.1,12.6,28.1,0.1,0.0,1.0,12.9,17.0,8.4,16.89,2.88,57,74,0.0,1016.8,995.8,14.2
